Attempt ID,Unit Code,Unit Code Version,Assessment ID,Submission
6842087,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
7096883,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
7556379,5CO03,22_01,CIPD_5CO03_22_01,Attempt 2
7808185,5HR01,21_01,AVADO_5HR01_21_01,Attempt 2
8136624,5HR02,21_01,AVADO_5HR02_21_01,Attempt 2
8500358,5HR03,22_01,AVADO_5HR03_22_01,Attempt 2
8736352,5OS01,22_01,AVADO_5OS01_22_01,Attempt 1
8396162,5CO01,22_01,CIPD_5CO01_22_01,Attempt 3
8901236,5CO02,22_01,CIPD_5CO02_22_01,Attempt 3
8716788,5CO03,22_01,CIPD_5CO03_22_01,Attempt 1
14224025,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
14496036,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
6082665,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
6615719,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6893704,5CO03,21_01,CIPD_5CO03_21_01,Attempt 2
7300739,5HR01,21_01,AVADO_5HR01_21_01,Attempt 2
7566556,5HR02,21_01,AVADO_5HR02_21_01,Attempt 2
8182039,5HR03,21_01,AVADO_5HR03_21_01,Attempt 3
7939402,5OS01,21_01,AVADO_5OS01_21_01,Attempt 1
13524442,3CO01,24_01,CIPD_3CO01_24_01,Attempt 1
13918546,3CO02,24_01,CIPD_3CO02_24_01,Attempt 3
13844802,3CO03,24_01,CIPD_3CO03_24_01,Attempt 2
14978470,3CO04,24_01,CIPD_3CO04_24_01,Attempt 3
6075962,5CO01,21_01,CIPD_5CO01_21_01,Attempt 2
12863584,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
13331723,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
13168551,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
5681627,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
5890378,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6388603,5CO03,21_01,CIPD_5CO03_21_01,Attempt 2
6388616,5HR01,21_01,AVADO_5HR01_21_01,Attempt 1
6738691,5HR02,21_01,AVADO_5HR02_21_01,Attempt 1
7006798,5HR03,21_01,AVADO_5HR03_21_01,Attempt 1
7848964,5OS02,21_01,AVADO_5OS02_21_01,Attempt 2
14831641,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
6273405,3CO01,21_01,CIPD_3CO01_21_01,Attempt 2
6200951,3CO02,21_01,CIPD_3CO02_21_01,Attempt 1
6662350,3CO03,21_01,CIPD_3CO03_21_01,Attempt 2
7338347,3CO04,21_01,CIPD_3CO04_21_01,Attempt 2
13980913,3CO01,24_01,CIPD_3CO01_24_01,Attempt 1
14764220,3CO02,24_01,CIPD_3CO02_24_01,Attempt 2
14706522,3CO03,25_01,CIPD_3CO03_25_01,Attempt 1
9135824,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
10706344,5CO02,23_01,CIPD_5CO02_23_01,Attempt 2
11682421,5CO03,23_01,CIPD_5CO03_23_01,Attempt 2
10856707,5HR01,22_01,AVADO_5HR01_22_01,Attempt 2
11406880,5HR02,23_11,AVADO_5HR02_23_11,Attempt 2
11731173,5HR03,23_11,AVADO_5HR03_23_11,Attempt 2
11681395,5OS01,23_11,AVADO_5OS01_23_11,Attempt 2
11292180,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
15048064,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
9999252,5CO01,23_01,CIPD_5CO01_23_01,Attempt 1
10460593,5CO02,23_01,CIPD_5CO02_23_01,Attempt 1
11064531,5CO03,23_01,CIPD_5CO03_23_01,Attempt 2
11383836,5HR01,23_11,AVADO_5HR01_23_11,Attempt 2
11869386,5HR02,23_11,AVADO_5HR02_23_11,Attempt 3
11855335,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
12588525,5OS01,23_11,AVADO_5OS01_23_11,Attempt 3
8666353,3CO01,22_01,CIPD_3CO01_22_01,Attempt 2
14825032,5CO01,24_01,CIPD_5CO01_24_01,Attempt 3
14671216,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
14521856,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
14656840,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
14656870,5HR02,24_06,AVADO_5HR02_24_06,Attempt 1
14656888,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
15014896,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
6090241,3CO01,21_01,CIPD_3CO01_21_01,Attempt 2
13590266,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
6548146,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
RT1|nawafalamoudi11@gmail.com|5CO02|20230327,5CO02,22_01,CIPD_5CO02_22_01,Retake Attempt 1
7570783,5CO03,22_01,CIPD_5CO03_22_01,Attempt 3
7873689,5HR01,21_01,AVADO_5HR01_21_01,Attempt 2
7866263,5HR02,21_01,AVADO_5HR02_21_01,Attempt 1
8220222,5HR03,22_01,AVADO_5HR03_22_01,Attempt 3
8368258,5OS02,22_01,AVADO_5OS02_22_01,Attempt 2
15357711,3CO01,25_01,CIPD_3CO01_25_01,Attempt 1
9305972,3CO01,22_01,CIPD_3CO01_22_01,Attempt 1
9674999,3CO02,23_01,CIPD_3CO02_23_01,Attempt 2
9839715,3CO03,23_01,CIPD_3CO03_23_01,Attempt 1
10822169,3CO04,23_01,CIPD_3CO04_23_01,Attempt 3
9441249,5CO01,23_01,CIPD_5CO01_23_01,Attempt 1
10489402,5CO02,23_01,CIPD_5CO02_23_01,Attempt 3
10748417,5CO03,23_01,CIPD_5CO03_23_01,Attempt 3
11037311,5HR01,23_11,AVADO_5HR01_23_11,Attempt 2
11441084,5HR02,23_11,AVADO_5HR02_23_11,Attempt 2
RT1|nalduhaim@daco.sa|5HR03|20241028,5HR03,24_06,AVADO_5HR03_24_06,Retake Attempt 1
12798878,5OS02,23_11,AVADO_5OS02_23_11,Attempt 3
14797903,5CO01,24_01,CIPD_5CO01_24_01,Attempt 3
15151481,5CO02,25_01,CIPD_5CO02_25_01,Attempt 2
15609152,5CO03,25_01,CIPD_5CO03_25_01,Attempt 3
15003062,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
15214851,5CO02,25_01,CIPD_5CO02_25_01,Attempt 1
7787540,5CO01,22_01,CIPD_5CO01_22_01,Attempt 2
8031164,5CO02,22_01,CIPD_5CO02_22_01,Attempt 2
8092877,5CO03,22_01,CIPD_5CO03_22_01,Attempt 1
8595791,5HR01,22_01,AVADO_5HR01_22_01,Attempt 1
8667561,5HR02,22_01,AVADO_5HR02_22_01,Attempt 1
9173283,5HR03,22_01,AVADO_5HR03_22_01,Attempt 1
9333961,5OS01,22_01,AVADO_5OS01_22_01,Attempt 1
10141188,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
10557897,5CO02,23_01,CIPD_5CO02_23_01,Attempt 3
10886499,5CO03,23_01,CIPD_5CO03_23_01,Attempt 2
RT1|afmfh@hotmail.com|5HR01|20240819,5HR01,24_06,AVADO_5HR01_24_06,Retake Attempt 1
11726226,5HR02,23_11,AVADO_5HR02_23_11,Attempt 2
11862190,5HR03,23_11,AVADO_5HR03_23_11,Attempt 3
12176607,5OS01,23_11,AVADO_5OS01_23_11,Attempt 2
7125767,3CO01,21_01,CIPD_3CO01_21_01,Attempt 2
7126774,3CO02,21_01,CIPD_3CO02_21_01,Attempt 1
9661206,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
RT3|N.hudayan@gmail.com|5CO02|20240603,5CO02,23_02,CIPD 5CO02_23_02,Retake Attempt 3
10529525,5CO03,23_01,CIPD_5CO03_23_01,Attempt 2
11064888,5HR01,23_11,AVADO_5HR01_23_11,Attempt 2
11355269,5HR02,23_11,AVADO_5HR02_23_11,Attempt 3
RT1|n.hudayan@gmail.com|5HR03|20241111,5HR03,24_06,AVADO_5HR03_24_06,Retake Attempt 1
11886650,5OS01,23_11,AVADO_5OS01_23_11,Attempt 2
7218460,3CO03,22_01,CIPD_3CO03_22_01,Attempt 1
7320878,5CO01,22_01,CIPD_5CO01_22_01,Attempt 2
RT1|nawalahmed00@gmail.com|5CO02|20230807,5CO02,21_01,5CO02_21_01,Retake Attempt 1
8341354,5CO03,22_01,CIPD_5CO03_22_01,Attempt 3
8735782,5HR01,22_01,AVADO_5HR01_22_01,Attempt 2
8807178,5HR02,22_01,AVADO_5HR02_22_01,Attempt 1
9557558,5HR03,22_01,AVADO_5HR03_22_01,Attempt 3
9563793,5OS01,22_01,AVADO_5OS01_22_01,Attempt 1
15099033,5CO01,25_01,CIPD_5CO01_25_01,Attempt 2
15662776,5CO02,25_01,CIPD_5CO02_25_01,Attempt 2
14996848,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
12339576,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
13205696,5CO02,24_01,CIPD_5CO02_24_01,Attempt 3
13464198,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
13605986,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
13913614,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
14068852,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
14630249,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
11834465,3CO01,24_01,CIPD_3CO01_24_01,Attempt 1
12122849,3CO02,24_01,CIPD_3CO02_24_01,Attempt 1
12598528,3CO03,24_01,CIPD_3CO03_24_01,Attempt 1
13793461,3CO04,24_01,CIPD_3CO04_24_01,Attempt 2
13481156,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
13669051,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
14012909,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
14434906,5HR01,24_01,CIPD_5HR01_24_01,Attempt 2
14673045,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
15423197,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
10532604,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
10546477,5CO02,23_01,CIPD_5CO02_23_01,Attempt 1
10700832,5CO03,23_01,CIPD_5CO03_23_01,Attempt 1
11150814,5HR01,23_11,AVADO_5HR01_23_11,Attempt 1
11373760,5HR02,23_11,AVADO_5HR02_23_11,Attempt 1
12793302,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
12967952,5OS02,23_11,AVADO_5OS02_23_11,Attempt 2
7070598,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
8414727,5CO02,22_01,CIPD_5CO02_22_01,Attempt 2
9436835,3CO01,23_01,CIPD_3CO01_23_01,Attempt 1
10366975,3CO02,23_01,CIPD_3CO02_23_01,Attempt 2
10417749,3CO03,23_01,CIPD_3CO03_23_01,Attempt 1
11244570,3CO04,23_01,CIPD_3CO04_23_01,Attempt 1
13278402,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
13400488,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
14192704,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
14233373,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
14780280,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
14911496,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
15416287,5OS01,24_01,CIPD_5OS01_24_01,Attempt 2
9113727,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
9731617,5CO02,23_01,CIPD_5CO02_23_01,Attempt 3
9821001,5CO03,23_01,CIPD_5CO03_23_01,Attempt 1
10370213,5HR01,22_01,AVADO_5HR01_22_01,Attempt 2
10612884,5HR02,23_11,AVADO_5HR02_23_11,Attempt 2
11214378,5HR03,23_11,AVADO_5HR03_23_11,Attempt 3
11402230,5OS01,23_11,AVADO_5OS01_23_11,Attempt 2
10706204,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
13002038,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
11938909,5CO03,23_01,CIPD_5CO03_23_01,Attempt 3
11938915,5HR01,23_11,AVADO_5HR01_23_11,Attempt 1
7863712,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
9305961,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
10515700,5CO03,23_01,CIPD_5CO03_23_01,Attempt 1
10515701,5HR01,22_01,AVADO_5HR01_22_01,Attempt 1
10515714,5HR02,22_01,AVADO_5HR02_22_01,Attempt 1
10515716,5HR03,22_01,AVADO_5HR03_22_01,Attempt 1
10861336,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
11510822,5CO02,23_01,CIPD_5CO02_23_01,Attempt 3
11915239,5CO03,23_01,CIPD_5CO03_23_01,Attempt 3
10981250,7CO01,23_01,CIPD_7CO01_23_01,Attempt 2
11736477,7CO02,23_01,CIPD_7CO02_23_01,Attempt 2
14783412,7CO03,24_01,CIPD_7CO03_24_01,Attempt 3
12267612,7CO04,23_01,CIPD_7CO04_23_01,Attempt 2
12307532,7HR01,24_01,CIPD_7HR01_24_01,Attempt 1
13441568,7HR02,24_01,CIPD_7HR02_24_01,Attempt 2
13633965,7HR03,24_01,CIPD_7HR03_24_01,Attempt 1
14280277,7OS06,24_01,CIPD_7OS06_24_01,Attempt 1
10769526,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
6309609,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
6672025,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
9203078,5CO03,22_01,CIPD_5CO03_22_01,Attempt 2
10543302,5CO01,23_01,CIPD_5CO01_23_01,Attempt 1
14211781,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
14490415,5HR02,24_06,AVADO_5HR02_24_06,Attempt 1
14056090,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
12751535,5OS01,23_11,AVADO_5OS01_23_11,Attempt 1
6288783,5CO03,21_01,CIPD_5CO03_21_01,Attempt 1
13840149,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
14562960,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
14584300,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
14961140,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
15245072,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
7128350,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
15531873,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
6250414,3CO01,21_01,CIPD_3CO01_21_01,Attempt 2
6419782,3CO02,21_01,CIPD_3CO02_21_01,Attempt 1
6544593,3CO03,21_01,CIPD_3CO03_21_01,Attempt 1
7566306,3CO04,22_01,CIPD_3CO04_22_01,Attempt 2
5951000,5CO01,21_01,CIPD_5CO01_21_01,Attempt 2
7128925,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
7129714,5CO02,21_01,CIPD_5CO02_21_01,Attempt 2
6865176,5CO03,21_01,CIPD_5CO03_21_01,Attempt 2
6811089,5HR02,21_01,AVADO_5HR02_21_01,Attempt 1
13958414,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
14331775,5CO02,24_01,CIPD_5CO02_24_01,Attempt 3
14550446,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
14740928,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
15074629,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
15472961,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
11955055,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
12540924,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
13002096,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
13289245,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
13387032,5HR02,24_06,AVADO_5HR02_24_06,Attempt 1
13981815,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
14287526,5OS01,24_01,CIPD_5OS01_24_01,Attempt 1
11776390,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
12689306,5CO02,24_01,CIPD_5CO02_24_01,Attempt 2
12836213,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
13002668,5HR01,24_06,AVADO_5HR01_24_06,Attempt 1
12959807,5HR02,24_06,AVADO_5HR02_24_06,Attempt 1
13346112,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
13605276,5OS01,24_01,CIPD_5OS01_24_01,Attempt 1
8107336,5CO01,22_01,CIPD_5CO01_22_01,Attempt 2
6956509,5CO02,22_01,CIPD_5CO02_22_01,Attempt 2
9482247,5CO03,22_01,CIPD_5CO03_22_01,Attempt 3
9482053,5HR01,21_01,AVADO_5HR01_21_01,Attempt 2
10641346,5HR02,21_01,AVADO_5HR02_21_01,Attempt 2
10966020,5HR03,22_01,AVADO_5HR03_22_01,Attempt 2
10427278,5OS01,22_01,AVADO_5OS01_22_01,Attempt 1
14398434,3CO01,24_01,CIPD_3CO01_24_01,Attempt 2
14753820,3CO02,24_01,CIPD_3CO02_24_01,Attempt 3
14577684,3CO03,24_01,CIPD_3CO03_24_01,Attempt 1
7651380,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
8052538,5CO02,22_01,CIPD_5CO02_22_01,Attempt 2
8381690,5CO03,22_01,CIPD_5CO03_22_01,Attempt 2
8703993,5HR01,22_01,AVADO_5HR01_22_01,Attempt 2
8976657,5HR02,22_01,AVADO_5HR02_22_01,Attempt 1
9305519,5HR03,22_01,AVADO_5HR03_22_01,Attempt 1
9541272,5OS02,22_01,AVADO_5OS02_22_01,Attempt 1
11250293,7CO01,23_01,CIPD_7CO01_23_01,Attempt 3
12058625,7CO02,23_01,CIPD_7CO02_23_01,Attempt 3
13504538,7HR01,24_01,CIPD_7HR01_24_01,Attempt 3
14194938,7HR03,24_01,CIPD_7HR03_24_01,Attempt 1
7801238,5CO01,22_01,CIPD_5CO01_22_01,Attempt 2
7749888,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
8157253,5CO03,22_01,CIPD_5CO03_22_01,Attempt 1
8472000,5LD01,21_01,AVADO_5LD01_21_01,Attempt 1
8928675,5LD02,22_01,AVADO_5LD02_22_01,Attempt 2
9345066,5LD03,21_01,AVADO_5LD03_21_01,Attempt 1
9617000,5OS02,22_01,AVADO_5OS02_22_01,Attempt 1
14544749,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
12307884,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
13198513,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
13602235,5CO03,24_01,CIPD_5CO03_24_01,Attempt 2
13843355,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
14194204,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
14533096,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
15012406,5OS02,24_01,CIPD_5OS02_24_01,Attempt 2
6892743,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
7227866,5CO02,22_01,CIPD_5CO02_22_01,Attempt 2
RT2|nehamande205@gmail.com|5CO03|20230602,5CO03,22_01,CIPD_5CO03_22_01,Retake Attempt 2
7864420,5HR01,21_01,AVADO_5HR01_21_01,Attempt 2
8157619,5HR02,21_01,AVADO_5HR02_21_01,Attempt 2
8157623,5HR03,22_01,AVADO_5HR03_22_01,Attempt 2
9085546,5OS01,22_02,AVADO_5OS01_22_02,Attempt 3
15020811,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
15467873,5CO02,25_01,CIPD_5CO02_25_01,Attempt 1
12648228,3CO01,24_01,CIPD_3CO01_24_01,Attempt 2
12684985,3CO02,24_01,CIPD_3CO02_24_01,Attempt 1
13198155,3CO03,24_01,CIPD_3CO03_24_01,Attempt 1
14071793,3CO04,24_01,CIPD_3CO04_24_01,Attempt 1
6588231,3CO01,21_01,CIPD_3CO01_21_01,Attempt 1
14635106,5CO01,24_01,CIPD_5CO01_24_01,Attempt 2
14968926,5CO02,25_01,CIPD_5CO02_25_01,Attempt 2
15664750,5CO03,25_01,CIPD_5CO03_25_01,Attempt 3
15521371,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
6980060,5CO01,21_01,CIPD_5CO01_21_01,Attempt 2
7336608,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
14908856,7CO02,24_01,CIPD_7CO02_24_01,Attempt 3
8912825,7HR01,22_01,CIPD_7HR01_22_01,Attempt 3
15350033,7OS01,24_01,CIPD_7OS01_24_01,Attempt 2
RT3|nekane.rf.84@gmail.com|5CO01|20231006,5CO01,22_01,CIPD_5CO01_22_01,Retake Attempt 3
7284448,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
7642229,5CO03,22_01,CIPD_5CO03_22_01,Attempt 1
7972899,5HR01,22_01,AVADO_5HR01_22_01,Attempt 3
8336150,5HR02,21_01,AVADO_5HR02_21_01,Attempt 3
8754547,5HR03,22_01,AVADO_5HR03_22_01,Attempt 3
RT1|nekane.rf.84@gmail.com|5LD01|20240819,5LD01,24_06,AVADO_5LD01_24_06,Retake Attempt 1
10814123,5LD02,23_11,AVADO_5LD02_23_11,Attempt 3
11125274,5LD03,23_11,AVADO_5LD03_23_11,Attempt 2
9170657,5OS01,22_02,AVADO_5OS01_22_02,Attempt 3
11537531,5OS02,23_11,AVADO_5OS02_23_11,Attempt 3
10413208,5CO01,23_01,CIPD_5CO01_23_01,Attempt 2
14723245,5CO02,25_01,CIPD_5CO02_25_01,Attempt 1
15017593,5CO03,25_01,CIPD_5CO03_25_01,Attempt 1
15509297,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
10047959,3CO01,23_01,CIPD_3CO01_23_01,Attempt 1
11162089,3CO02,23_01,CIPD_3CO02_23_01,Attempt 2
11026426,3CO03,23_01,CIPD_3CO03_23_01,Attempt 1
11360844,3CO04,23_01,CIPD_3CO04_23_01,Attempt 1
7174374,3CO01,22_01,CIPD_3CO01_22_01,Attempt 2
7531156,3CO02,22_01,CIPD_3CO02_22_01,Attempt 2
7866996,3CO03,22_01,CIPD_3CO03_22_01,Attempt 2
13593816,3CO01,24_01,CIPD_3CO01_24_01,Attempt 1
14290780,3CO02,24_01,CIPD_3CO02_24_01,Attempt 2
14466530,3CO03,24_01,CIPD_3CO03_24_01,Attempt 1
10317241,5CO01,23_01,CIPD_5CO01_23_01,Attempt 1
10748782,5CO02,23_01,CIPD_5CO02_23_01,Attempt 1
11283483,5CO03,23_01,CIPD_5CO03_23_01,Attempt 2
11820293,5HR01,23_11,AVADO_5HR01_23_11,Attempt 2
12286792,5HR02,24_06,AVADO_5HR02_24_06,Attempt 2
12078837,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
12512541,5OS01,23_11,AVADO_5OS01_23_11,Attempt 2
14398358,3CO01,24_01,CIPD_3CO01_24_01,Attempt 2
13421050,3CO02,24_01,CIPD_3CO02_24_01,Attempt 2
13547103,3CO03,24_01,CIPD_3CO03_24_01,Attempt 1
14488858,3CO04,24_01,CIPD_3CO04_24_01,Attempt 2
12555416,5CO01,24_01,CIPD_5CO01_24_01,Attempt 1
13261261,5CO02,24_01,CIPD_5CO02_24_01,Attempt 1
13370279,5CO03,24_01,CIPD_5CO03_24_01,Attempt 1
14207558,5HR01,24_01,CIPD_5HR01_24_01,Attempt 1
14207561,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
14579126,5HR03,24_01,CIPD_5HR03_24_01,Attempt 1
15158309,5OS01,24_01,CIPD_5OS01_24_01,Attempt 1
9809005,3CO01,23_01,CIPD_3CO01_23_01,Attempt 1
6579588,3CO01,21_01,CIPD_3CO01_21_01,Attempt 1
6859312,3CO02,21_01,CIPD_3CO02_21_01,Attempt 1
6941230,3CO03,22_01,CIPD_3CO03_22_01,Attempt 1
9759118,3CO01,23_01,CIPD_3CO01_23_01,Attempt 1
9787384,3CO02,23_01,CIPD_3CO02_23_01,Attempt 1
10557975,3CO03,23_01,CIPD_3CO03_23_01,Attempt 2
11308361,3CO04,23_01,CIPD_3CO04_23_01,Attempt 2
7654023,3CO01,22_01,CIPD_3CO01_22_01,Attempt 2
8090853,3CO02,22_01,CIPD_3CO02_22_01,Attempt 1
8289425,3CO03,22_01,CIPD_3CO03_22_01,Attempt 2
9965993,3CO04,23_01,CIPD_3CO04_23_01,Attempt 3
14841590,5CO01,24_01,CIPD_5CO01_24_01,Attempt 3
14664152,5CO02,24_01,CIPD_5CO02_24_01,Attempt 3
14837651,5CO03,24_01,CIPD_5CO03_24_01,Attempt 3
15126420,5HR01,24_01,CIPD_5HR01_24_01,Attempt 2
15348916,5HR02,24_01,CIPD_5HR02_24_01,Attempt 1
8567473,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
8948608,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
9557472,5CO03,23_01,CIPD_5CO03_23_01,Attempt 1
9563435,5HR01,22_01,AVADO_5HR01_22_01,Attempt 1
10466077,5HR02,22_01,AVADO_5HR02_22_01,Attempt 1
10500240,5HR03,23_11,AVADO_5HR03_23_11,Attempt 1
11158056,5OS01,23_11,AVADO_5OS01_23_11,Attempt 1
10431148,5CO01,23_01,CIPD_5CO01_23_01,Attempt 1
10946750,5CO02,23_01,CIPD_5CO02_23_01,Attempt 2
11227152,5CO03,23_01,CIPD_5CO03_23_01,Attempt 1
11898072,5HR01,23_11,AVADO_5HR01_23_11,Attempt 3
12342094,5HR02,24_06,AVADO_5HR02_24_06,Attempt 1
12238471,5HR03,24_06,AVADO_5HR03_24_06,Attempt 1
13004908,5OS01,23_11,AVADO_5OS01_23_11,Attempt 2
10475035,3CO01,23_01,CIPD_3CO01_23_01,Attempt 1
10788962,3CO02,23_01,CIPD_3CO02_23_01,Attempt 1
11218233,3CO03,23_01,CIPD_3CO03_23_01,Attempt 2
11962926,3CO04,23_01,CIPD_3CO04_23_01,Attempt 2
7129450,5CO01,21_01,CIPD_5CO01_21_01,Attempt 1
7130958,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6475445,5CO03,21_01,CIPD_5CO03_21_01,Attempt 1
6476897,5HR01,21_01,AVADO_5HR01_21_01,Attempt 1
6477108,5HR02,21_01,AVADO_5HR02_21_01,Attempt 2
6478088,5HR03,21_01,AVADO_5HR03_21_01,Attempt 1
6865721,5OS01,21_01,AVADO_5OS01_21_01,Attempt 1
15617026,5CO01,25_01,CIPD_5CO01_25_01,Attempt 1
13916792,3CO01,24_01,CIPD_3CO01_24_01,Attempt 2
14174437,3CO02,24_01,CIPD_3CO02_24_01,Attempt 2
7127904,5CO01,21_01,CIPD_5CO01_21_01,Attempt 2
7130022,5CO02,21_01,CIPD_5CO02_21_01,Attempt 1
6474530,5CO03,21_01,CIPD_5CO03_21_01,Attempt 1
6475997,5HR01,21_01,AVADO_5HR01_21_01,Attempt 2
6549573,5HR02,21_01,AVADO_5HR02_21_01,Attempt 1
6579357,5HR03,21_01,AVADO_5HR03_21_01,Attempt 1
7203014,5OS01,21_01,AVADO_5OS01_21_01,Attempt 2
9877289,3CO01,23_01,CIPD_3CO01_23_01,Attempt 1
10363606,3CO02,23_01,CIPD_3CO02_23_01,Attempt 1
10596496,3CO03,23_01,CIPD_3CO03_23_01,Attempt 1
11395392,3CO04,23_01,CIPD_3CO04_23_01,Attempt 1
8743577,5CO01,22_01,CIPD_5CO01_22_01,Attempt 2
8923227,5CO02,22_01,CIPD_5CO02_22_01,Attempt 1
9370258,5CO03,22_01,CIPD_5CO03_22_01,Attempt 3
9805563,5HR01,22_01,AVADO_5HR01_22_01,Attempt 2
10207227,5HR02,22_01,AVADO_5HR02_22_01,Attempt 2
10510045,5HR03,22_01,AVADO_5HR03_22_01,Attempt 2
10885059,5OS01,23_11,AVADO_5OS01_23_11,Attempt 2
8519633,5CO01,22_01,CIPD_5CO01_22_01,Attempt 1
8731180,5CO02,22_01,CIPD_5CO02_22_01,Attempt 2
